user_id,item_id,rating,timestamp
208,44,5,879949417
178,319,3,880578711
73,87,3,891903836
16,978,3,879467936
109,1473,1,875743283
739,53,5,875227798
562,314,3,882956624
221,696,2,884365930
407,1313,2,882386601
780,60,3,881707829
770,557,4,892529805
794,209,4,891203408
399,277,3,879646413
155,899,2,884753061
415,938,4,879442841
119,26,2,879456324
799,551,2,883950711
843,1056,4,880181138
438,141,4,886394623
677,441,3,879796354
66,237,4,875653519
778,544,4,878438672
66,175,1,875644796
378,94,5,877399541
724,25,4,878915559
383,468,4,891032868
525,895,4,892784743
364,1513,5,880870205
367,251,2,875931478
132,403,4,877818915
2,50,4,879023115
380,621,4,885349376
598,256,3,891034294
465,58,2,884131020
782,15,1,891899476
186,949,3,891679692
554,442,5,890027113
97,849,2,879791160
286,209,4,888333458
328,386,5,884991105
711,78,4,886185851
865,354,4,880843334
62,445,5,883698581
528,209,4,882157011
328,282,4,884993436
475,493,3,881957905
851,719,4,887235122
251,52,2,883782636
69,371,3,888904838
362,54,4,885479777
163,361,4,891436566
746,490,5,891387155
115,455,4,875802058
91,165,3,885870665
823,577,3,880144194
13,758,4,884130085
550,325,4,879975474
279,1058,2,883589568
801,1258,4,883752708
572,496,4,876346383
751,1342,1,888979657
587,105,2,891224448
24,1599,4,887738346
793,150,3,875752456
419,528,3,880143315
187,13,4,890595636
578,557,4,880926339
143,470,4,875239913
322,1207,3,874984619
164,155,4,882145524
689,97,4,883711240
881,935,5,891249736
610,100,4,891446688
74,890,4,879361873
303,290,5,876547533
402,2,3,877162650
501,958,5,883250148
881,1090,4,891251015
483,35,5,874873247
12,166,3,876522240
505,793,1,887049341
47,566,3,885679138
789,160,2,875224482
407,368,3,882387350
662,90,5,883427048
7,808,5,881171488
436,80,4,882549322
760,174,3,879448035
565,34,4,875672874
843,443,5,880180897
46,557,3,879572284
53,216,5,888204465
789,504,5,875038807
658,175,3,886367874
478,264,2,883876005
621,296,5,887864389
810,816,5,883194908
768,530,2,881695040
365,356,1,875945451
518,193,3,879901483
622,346,4,880150103
247,276,5,891698893
480,663,5,879438559
839,102,5,879864697
117,730,4,875072547
712,490,4,879445755
392,221,4,875042569
431,704,2,877562293
851,424,2,887160771
797,1020,4,879447146
509,24,4,879192792
876,27,5,879184447
188,256,4,884403123
23,528,4,889501654
497,24,3,883348474
284,275,4,879441308
607,572,3,886569278
843,277,3,880182741
287,172,3,883576799
536,613,4,881651045
706,461,4,888640684
623,751,3,888984325
706,92,5,888639318
13,457,5,884130540
486,53,4,875463494
36,1027,1,878961814
771,881,5,890332929
535,160,5,880507339
848,549,4,881381471
496,247,3,884635358
26,1005,2,892429399
449,426,4,887915269
854,98,3,884119954
533,209,3,879975718
759,295,4,875915855
560,155,4,891031171
349,53,4,889783678
106,813,1,888069117
839,244,5,879867816
79,505,4,879857797
525,1034,5,892783451
664,1069,4,878882667
782,197,5,891561999
465,87,4,884132717
407,98,3,882387434
177,334,3,891297766
632,489,3,880313811
48,470,5,882826806
396,62,4,876699946
303,549,5,876547087
496,165,5,884634849
850,88,3,879896920
623,379,3,887424883
399,52,3,886186468
578,30,4,880927179
838,366,3,891694340
579,110,3,880405971
673,812,4,879993650
55,101,5,879877930
296,225,3,891478455
389,700,1,885549543
59,608,3,888688733
757,24,2,883254314
496,912,4,884636262
490,288,5,888578937
513,136,2,886031342
496,735,4,884636416
175,54,5,877355617
126,631,4,880308909
674,350,4,882064524
69,521,4,888904734
763,302,3,879445579
193,164,4,889402340
277,137,4,889490580
145,140,4,875935609
109,14,3,875743708
222,330,4,879525672
595,286,3,879792322
69,552,2,888905086
574,617,5,888451665
151,217,5,874785582
869,96,3,875288304
478,455,2,883877001
38,306,5,874792018
625,610,4,875148196
851,330,1,887157732
97,114,3,879794918
97,247,3,879793667
471,436,1,888637169
803,225,3,878940161
503,25,5,893119335
763,226,3,879445605
534,26,1,885810557
480,609,3,892667891
622,555,3,890181185
750,395,3,885157061
312,60,4,891544867
81,780,4,891384114
824,963,2,877103449
39,205,4,891354257
221,309,2,884366307
503,1282,3,893115293
689,649,3,883709641
817,328,4,879304624
632,938,4,880139120
389,461,1,885546155
389,1095,2,885549005
869,121,3,875289638
224,131,5,888979061
328,54,5,884902317
414,621,4,880585700
850,872,3,880993766
218,141,4,878945264
101,653,2,891451754
465,367,5,884131143
790,561,5,885754150
225,354,5,884535446
560,78,3,891039974
855,412,4,891031730
