user_id,item_id,rating,timestamp
1,1,5,1530230400
1,2,3,1528934400
1,3,5,1528502400
1,4,5,1526428800
1,5,5,1523491200
1,6,5,1522281600
1,7,4,1521849600
1,8,4,1521504000
1,9,4,1521417600
1,10,5,1520985600
1,11,4,1520640000
1,12,4,1520553600
1,13,5,1520380800
1,14,3,1520208000
1,15,4,1520208000
1,16,5,1520121600
1,17,4,1519689600
1,18,3,1519689600
1,19,5,1519171200
1,20,5,1519171200
1,21,4,1518393600
1,22,5,1518307200
1,23,4,1517961600
1,24,5,1517961600
1,25,4,1517875200
1,26,5,1517443200
1,27,4,1517270400
1,28,2,1517097600
1,29,4,1516924800
1,30,4,1516838400
1,31,5,1515974400
1,32,5,1515888000
1,33,5,1515715200
1,34,5,1514937600
1,35,4,1514678400
1,36,2,1514505600
1,37,5,1514505600
1,38,5,1514332800
1,39,5,1514246400
1,40,5,1514246400
1,41,5,1514160000
1,42,5,1514160000
1,43,4,1513728000
1,44,5,1513641600
1,45,4,1513555200
1,46,5,1513296000
1,47,4,1513209600
1,48,4,1512432000
1,49,5,1510617600
1,50,5,1510444800
1,51,4,1509321600
1,52,5,1509235200
1,53,3,1505865600
1,54,5,1505779200
1,55,3,1504656000
1,56,4,1504396800
1,57,5,1504396800
1,58,3,1503014400
1,59,5,1499817600
1,60,3,1497916800
1,61,4,1497484800
1,62,4,1497484800
1,63,3,1497139200
1,64,4,1494288000
1,65,5,1491091200
1,66,3,1491091200
1,67,5,1488758400
1,68,5,1486252800
1,69,4,1471478400
1,70,4,1471478400
1,71,5,1466726400
1,72,4,1428624000
1,73,5,1349568000
2,37,3,1421280000
2,40,5,1509753600
2,74,3,1535068800
2,75,3,1534809600
2,76,5,1534723200
2,77,3,1533254400
2,78,3,1533254400
2,79,5,1533081600
2,80,4,1532995200
2,81,5,1532995200
2,82,4,1532044800
2,83,3,1531785600
2,84,5,1531699200
2,85,3,1531699200
2,86,3,1530835200
2,87,2,1530576000
2,88,4,1530576000
2,89,3,1529625600
2,90,4,1529020800
2,91,4,1529020800
2,92,4,1528934400
2,93,4,1525910400
2,94,4,1525478400
2,95,3,1523318400
2,96,3,1521417600
2,97,5,1521417600
2,98,3,1521417600
2,99,3,1521244800
2,100,5,1521244800
2,101,5,1521244800
2,102,5,1520985600
2,103,3,1520985600
2,104,5,1520985600
2,105,4,1520985600
2,106,3,1520899200
2,107,5,1520899200
2,108,5,1520553600
2,109,4,1520380800
2,110,5,1520121600
2,111,5,1520035200
2,112,5,1519948800
2,113,5,1519948800
2,114,3,1519862400
2,115,5,1519862400
2,116,5,1519776000
2,117,3,1519776000
2,118,4,1519430400
2,119,5,1519171200
2,120,4,1519084800
2,121,4,1518652800
2,122,4,1518652800
2,123,5,1518134400
2,124,2,1517616000
2,125,5,1516320000
2,126,5,1515974400
2,127,5,1512950400
2,128,3,1512864000
2,129,5,1512864000
2,130,4,1512691200
2,131,4,1512691200
2,132,4,1512604800
2,133,5,1512604800
2,134,5,1512518400
2,135,3,1512259200
2,136,5,1512086400
2,137,5,1511740800
2,138,4,1511308800
2,139,4,1511308800
2,140,4,1510963200
2,141,2,1510704000
2,142,3,1510704000
2,143,5,1510617600
2,144,4,1510531200
2,145,4,1510531200
2,146,4,1510531200
2,147,4,1510531200
2,148,5,1510531200
2,149,5,1510531200
2,150,3,1509840000
2,151,4,1509580800
2,152,1,1509062400
2,153,5,1509062400
2,154,4,1509062400
2,155,3,1509062400
2,156,3,1508716800
2,157,5,1508198400
2,158,4,1507939200
2,159,5,1507852800
2,160,4,1507852800
2,161,3,1507766400
2,162,3,1507766400
2,163,5,1507334400
2,164,3,1506816000
2,165,3,1506643200
2,166,4,1506124800
2,167,5,1505779200
2,168,5,1505779200
2,169,3,1505692800
2,170,5,1505692800
2,171,5,1505433600
2,172,3,1505347200
2,173,5,1505347200
2,174,3,1505347200
2,175,4,1505347200
2,176,5,1504310400
2,177,3,1504310400
2,178,5,1503964800
2,179,5,1503273600
2,180,5,1501718400
2,181,5,1501113600
2,182,5,1501113600
2,183,3,1499990400
2,184,4,1499731200
2,185,5,1499644800
2,186,4,1499385600
2,187,5,1499299200
2,188,5,1498608000
2,189,3,1498348800
2,190,3,1498089600
2,191,5,1498003200
2,192,5,1498003200
2,193,2,1498003200
2,194,4,1498003200
2,195,4,1498003200
2,196,5,1498003200
2,197,3,1497916800
2,198,5,1496793600
2,199,3,1496275200
2,200,1,1496275200
2,201,3,1495670400
2,202,2,1495670400
2,203,3,1495584000
2,204,3,1495584000
2,205,5,1495497600
2,206,3,1494633600
2,207,5,1494633600
2,208,5,1494633600
2,209,4,1493769600
2,210,5,1493769600
2,211,3,1493769600
2,212,5,1493596800
2,213,2,1493337600
2,214,3,1493078400
2,215,5,1492041600
2,216,3,1491177600
2,217,4,1491177600
2,218,2,1491177600
2,219,3,1491004800
2,220,5,1490832000
2,221,3,1490832000
2,222,5,1490572800
2,223,1,1490572800
2,224,4,1489536000
2,225,4,1489536000
2,226,3,1489104000
2,227,3,1488931200
2,228,4,1488844800
2,229,5,1488758400
2,230,4,1488672000
2,231,3,1488499200
2,232,5,1487808000
2,233,2,1487116800
2,234,5,1486684800
2,235,3,1486598400
2,236,5,1486512000
2,237,5,1486339200
2,238,4,1486339200
2,239,4,1485820800
2,240,5,1485820800
2,241,4,1485820800
2,242,3,1485475200
2,243,4,1485388800
2,244,5,1485388800
2,245,3,1485302400
2,246,5,1484697600
2,247,3,1484611200
2,248,2,1484265600
2,249,5,1484179200
2,250,4,1484092800
2,251,5,1483488000
2,252,5,1481500800
2,253,5,1481500800
2,254,3,1481500800
2,255,5,1481500800
2,256,5,1481414400
2,257,5,1481414400
2,258,4,1480896000
2,259,5,1480896000
2,260,5,1480809600
2,261,3,1479772800
2,262,4,1479772800
2,263,5,1479772800
2,264,4,1479772800
2,265,5,1479168000
2,266,2,1478476800
2,267,3,1478476800
2,268,3,1477872000
2,269,5,1477872000
2,270,5,1477440000
2,271,2,1477267200
2,272,2,1477267200
2,273,5,1477267200
2,274,3,1477267200
2,275,4,1477267200
2,276,4,1476748800
2,277,3,1476316800
2,278,5,1476230400
2,279,3,1476230400
2,280,5,1475712000
2,281,4,1475712000
2,282,3,1475625600
2,283,4,1475625600
2,284,3,1475625600
2,285,4,1475625600
2,286,4,1474416000
2,287,4,1474416000
2,288,5,1474243200
2,289,5,1474243200
2,290,4,1470787200
2,291,4,1467763200
2,292,4,1467590400
2,293,4,1467158400
2,294,1,1466985600
2,295,4,1466985600
2,296,4,1466985600
2,297,5,1462233600
2,298,4,1462060800
2,299,5,1462060800
2,300,4,1461628800
2,301,5,1461628800
2,302,5,1460937600
2,303,4,1460592000
2,304,3,1460505600
2,305,5,1460419200
2,306,4,1460419200
2,307,5,1460332800
2,308,5,1460246400
2,309,4,1459382400
2,310,4,1459123200
2,311,4,1458777600
2,312,5,1458691200
2,313,4,1457654400
2,314,5,1457568000
2,315,5,1457308800
2,316,3,1457308800
