user_id,item_id,rating,timestamp
345,40843,4,1356134400
128,17872,5,1368489600
117,16844,4,1355443200
380,42375,5,1421884800
261,3428,5,1345075200
133,18965,4,1317427200
734,43133,3,1476144000
737,40238,4,1329696000
837,75608,3,1315785600
137,19814,4,1502236800
790,70368,3,1500940800
214,26021,5,1463443200
891,74391,3,1368489600
235,31016,5,1298419200
764,19896,4,1497052800
329,37891,4,1271116800
328,36296,4,1534896000
636,59577,4,1448064000
361,1838,5,1310860800
187,23741,3,1301356800
56,8396,2,1374019200
883,14459,4,1182902400
523,13997,5,1424995200
466,1087,4,1509321600
523,51946,5,1408752000
207,3348,5,1386374400
77,1610,5,1401321600
23,2963,3,1503792000
741,65051,3,1479168000
757,1879,4,1375142400
57,3386,5,1369180800
83,13648,4,1238630400
8,1805,5,1293753600
354,1820,5,1218240000
526,6,4,1533600000
414,29103,4,1374796800
705,11001,5,1271721600
23,3195,3,1427846400
232,16685,4,1518220800
236,18158,5,1481673600
776,69833,3,1266105600
261,33994,5,1317254400
174,2670,5,1319414400
505,6075,4,1336435200
523,51664,3,1443571200
826,75274,4,1309737600
795,16956,5,1342310400
63,10318,5,1383436800
338,10449,3,1464393600
897,46489,5,1443052800
592,57126,5,1342483200
349,14453,5,1423267200
437,46995,5,1490486400
405,44950,5,1445990400
759,67644,4,1329264000
2,249,5,1484179200
891,19743,3,1510963200
543,54313,4,1369008000
69,8020,5,1495584000
245,6108,5,1231113600
806,12365,5,1332892800
636,60216,3,1324944000
669,50447,4,1347321600
764,10651,4,1395360000
891,10698,4,1391299200
883,13932,3,1496793600
816,13009,3,1364860800
698,31733,4,1328486400
198,25197,4,1415145600
170,4853,4,1281830400
194,4870,2,1331942400
629,50803,3,1527552000
763,68251,3,1294790400
657,20354,5,1323043200
891,18017,1,1488412800
507,49946,3,1483228800
837,10184,4,1243296000
375,40364,3,1477526400
295,16155,5,1332633600
414,10805,4,1348099200
214,26323,3,1449619200
535,54028,5,1269993600
407,10090,4,1223856000
18,2473,4,1341273600
865,22318,4,1472688000
791,536,1,1365811200
378,42307,4,1510617600
56,8903,4,1323907200
22,2889,5,1309046400
434,46768,5,1381968000
85,13942,5,1464134400
816,5493,4,1285632000
795,70832,5,1497916800
90,14318,5,1532736000
345,40368,3,1532304000
677,9573,5,1385856000
764,69363,4,1312588800
218,6153,4,1273276800
392,14810,5,1379721600
137,19708,4,1514678400
495,49558,5,1306281600
523,51544,5,1459728000
63,10352,4,1382918400
763,467,5,1279497600
474,48510,3,1261699200
655,6960,5,1334448000
240,31448,4,1186617600
741,4986,4,1386374400
113,12777,5,1480896000
891,42898,5,1360195200
821,17421,5,1359590400
816,39189,5,1285632000
523,17272,5,1487635200
329,38462,5,1192320000
405,4363,2,1477958400
128,17955,5,1354665600
98,15629,5,1484092800
500,17581,2,1385769600
529,17573,5,1353888000
100,15834,5,1288051200
251,31917,2,1527120000
548,54795,4,1499558400
748,7638,5,1311206400
785,37079,3,1455408000
765,18189,4,1511136000
134,5695,4,1235779200
720,16908,4,1358726400
829,3570,4,1516579200
142,9659,5,1330128000
827,6390,3,1254787200
872,77551,5,1325116800
579,152,5,1503964800
784,37193,5,1525564800
214,28149,4,1345939200
128,17975,3,1351987200
577,55988,4,1471132800
845,4463,5,1407628800
507,49965,4,1412294400
507,47198,5,1385683200
447,16184,3,1222646400
214,28517,3,1308182400
586,24434,2,1256774400
691,3145,5,1439078400
639,60851,3,1400371200
18,2488,3,1337299200
386,2082,5,1412726400
655,2814,5,1355616000
386,43447,5,1365033600
386,43377,5,1368921600
213,25657,4,1529366400
523,50898,5,1513900800
214,25909,4,1480377600
150,11430,5,1499212800
786,8648,5,1307836800
23,152,3,1534464000
774,69695,4,1395360000
812,1597,4,1470355200
395,7274,4,1288051200
214,28391,3,1343520000
764,68603,4,1451692800
406,3936,5,1356480000
837,34641,3,1230940800
159,4040,5,1501545600
855,51163,4,1341014400
891,20368,4,1406678400
365,764,5,1529884800
402,3253,4,1415750400
251,2989,2,1491523200
529,25249,5,1322179200
393,4157,4,1394928000
555,3228,4,1356566400
391,31664,3,1511913600
339,11258,3,1514678400
534,53386,4,1338336000
567,40586,2,1282953600
795,71888,5,1324166400
825,29116,4,1381536000
677,2861,4,1414195200
187,24254,3,1221868800
187,23160,3,1486684800
633,58958,4,1411603200
679,62805,3,1494892800
795,38360,5,1343174400
548,54856,5,1379462400
862,22307,3,1526688000
677,52299,4,1410048000
496,31203,4,1206662400
835,22854,4,1398902400
764,10488,4,1463011200
372,2014,5,1263600000
54,7892,4,1252368000
69,10932,5,1396483200
416,46077,4,1443571200
802,253,5,1487203200
639,60854,4,1397692800
636,23408,4,1384041600
137,19658,4,1522800000
187,23745,4,1298505600
801,47550,5,1514332800
545,54344,3,1394323200
173,10669,1,1514246400
345,20790,4,1524009600
888,5527,4,1383696000
95,15101,3,1277078400
883,29213,4,1168387200
802,74279,4,1281398400
781,70042,3,1517616000
268,13781,4,1205625600
187,23880,3,1273017600
320,36366,5,1521763200
826,10935,4,1346716800
56,8270,4,1413590400
617,57771,5,1421452800
190,24416,4,1353283200
603,17516,5,1218931200
746,67110,5,1526947200
95,9845,4,1256256000
251,32571,5,1433462400
837,31423,4,1255651200
174,13686,5,1306108800
639,60692,2,1514592000
795,71228,5,1435449600
665,10695,5,1462233600
320,34056,4,1453507200
348,41087,4,1313625600
395,44138,1,1255392000
165,18091,5,1513641600
629,24924,4,1532390400
251,33312,3,1368144000
777,9249,5,1324080000
891,52776,4,1415318400
795,18278,4,1404950400
810,14802,4,1395705600
214,28515,3,1308182400
144,14337,5,1411344000
636,60084,4,1335571200
151,2593,2,1492387200
252,33644,4,1467331200
137,20089,4,1434240000
407,22978,5,1291420800
781,9830,3,1509840000
378,42302,3,1515456000
507,22763,4,1197590400
362,1764,4,1375056000
848,2699,4,1379116800
393,73,4,1311638400
6,752,4,1531440000
848,19288,4,1445212800
221,29260,4,1221955200
792,70589,4,1367107200
330,38795,5,1450396800
676,62526,5,1519862400
694,64087,3,1333929600
311,19946,3,1499904000
384,42750,4,1502409600
117,16883,4,1310515200
763,9135,5,1295222400
760,1199,5,1466640000
403,44757,5,1534291200
542,54289,5,1362441600
694,63563,5,1521849600
899,37053,4,1458691200
707,64854,4,1375056000
802,73378,3,1305244800
5,595,3,1209686400
338,39370,2,1511913600
741,21285,4,1453852800
464,25466,5,1502841600
489,10608,4,1307232000
453,47868,4,1528070400
529,52935,3,1433030400
442,2046,5,1406505600
20,2081,5,1372809600
866,17313,5,1322352000
399,2695,3,1326758400
365,41738,4,1526169600
765,9726,4,1398729600
275,13120,5,1391644800
381,37527,3,1512604800
32,4524,4,1364947200
429,2082,4,1419552000
235,21796,4,1459900800
113,16522,5,1418342400
338,39492,3,1480291200
677,13858,4,1411171200
386,43630,4,1317600000
134,19024,5,1497398400
233,5652,5,1419033600
645,2082,5,1451433600
545,54542,3,1254873600
887,22820,5,1280102400
746,8398,5,1373673600
824,32700,2,1424995200
848,76547,5,1455667200
120,17179,3,1479168000
116,16642,4,1391990400
764,51658,3,1428969600
763,12436,4,1316736000
414,4510,2,1370736000
256,7800,4,1309219200
786,6048,5,1277337600
678,62586,3,1496620800
302,1938,4,1265846400
6,836,5,1526515200
251,32607,3,1431993600
74,11492,5,1387065600
500,49738,3,1430611200
826,3253,5,1412985600
222,2928,4,1532736000
403,26367,5,1369180800
23,3253,5,1415750400
403,16976,4,1392163200
891,78139,4,1434758400
495,49517,4,1315612800
638,60333,3,1524614400
427,46426,5,1528848000
388,22481,5,1498608000
811,68753,4,1439942400
496,36576,4,1329436800
453,21728,5,1446940800
338,39347,4,1515628800
42,5799,4,1447977600
515,50497,4,1341273600
639,5287,3,1266192000
214,25911,4,1480291200
137,9517,3,1393891200
95,12436,4,1317254400
187,23269,4,1444953600
538,37725,5,1402617600
689,63437,5,1503446400
86,7110,5,1526601600
42,6029,4,1366588800
42,2847,5,1372291200
787,4090,5,1371600000
848,76624,2,1418774400
839,8473,4,1520294400
271,1719,4,1488240000
741,1789,1,1325721600
523,18325,5,1463443200
36,5435,5,1490659200
579,28941,4,1523491200
42,5985,5,1393113600
494,5858,3,1267747200
194,24673,4,1367020800
694,11764,5,1304985600
802,53494,3,1299369600
54,7914,5,1240185600
414,43079,2,1270684800
571,6022,5,1306195200
483,13960,4,1386115200
498,5566,5,1323129600
590,24372,4,1429228800
6,1478,5,1507334400
429,413,4,1291248000
880,5375,3,1313539200
688,21706,4,1495497600
442,5862,5,1429747200
252,33596,4,1522022400
515,4298,4,1382572800
252,4399,4,1359504000
320,37049,3,1458432000
507,24500,5,1238716800
251,32015,1,1508889600
483,49038,4,1362528000
492,7861,3,1277596800
243,11522,5,1376870400
117,16936,5,1295049600
442,4405,3,1434412800
902,48402,5,1525132800
129,18014,4,1307404800
345,5738,4,1490832000
509,24408,5,1375228800
251,33284,2,1374796800
252,33636,4,1472688000
869,33609,4,1503446400
330,38904,5,1408147200
64,6580,5,1459123200
548,33765,4,1352505600
70,11203,4,1382745600
255,7276,5,1239494400
108,16291,4,1507507200
627,58492,4,1465430400
888,6428,4,1263340800
362,4297,5,1488240000
131,18474,5,1487203200
792,9049,2,1289520000
80,12931,5,1384646400
102,5483,5,1363564800
77,4411,5,1428278400
565,1885,5,1216166400
639,5185,2,1503878400
56,8029,5,1489708800
682,63320,5,1417305600
790,29817,5,1487635200
764,69311,4,1329523200
347,27697,4,1387238400
723,41669,5,1261094400
121,4482,2,1382054400
883,6923,5,1442188800
240,313,3,1289088000
523,50735,4,1531094400
369,41921,3,1394064000
814,2733,5,1494979200
186,22954,4,1388966400
629,58799,3,1488758400
94,14491,3,1510272000
636,28236,3,1447804800
375,16575,4,1477958400
80,13437,3,1277251200
191,24474,3,1220659200
335,2069,3,1202860800
839,76232,4,1533772800
529,53026,5,1389139200
764,68673,4,1435536000
214,28430,2,1329782400
263,1230,2,1512518400
854,367,2,1512432000
826,6581,5,1295654400
265,2036,4,1447545600
741,2853,5,1453852800
623,2555,4,1297900800
71,11321,4,1414108800
256,33745,5,1383868800
523,51806,5,1432512000
415,41681,4,1344470400
251,32715,5,1423008000
664,59144,4,1388966400
523,51907,5,1410566400
347,23686,4,1350604800
176,22514,3,1300147200
694,63791,4,1374624000
120,5620,2,1434326400
523,18742,5,1402444800
335,37752,3,1165881600
872,77221,2,1389571200
679,62737,5,1527292800
795,71897,4,1322611200
262,1812,5,1505174400
877,77695,4,1527033600
347,40946,5,1393113600
365,5506,3,1468540800
381,42630,4,1513641600
34,5172,4,1342656000
410,45246,5,1323561600
481,14625,4,1298851200
222,790,4,1532736000
466,2189,5,1511049600
232,29793,4,1472083200
453,13534,5,1494633600
386,43191,5,1437523200
435,46928,2,1451260800
639,60933,3,1387238400
523,51741,5,1441670400
87,275,1,1477008000
907,20435,5,1381708800
186,22967,3,1363910400
795,61770,5,1342310400
56,8743,4,1351987200
507,34881,4,1235865600
644,18426,4,1532476800
345,11041,5,1356220800
639,60453,4,1531267200
48,4546,5,1433635200
764,69330,5,1324771200
495,2010,4,1306195200
777,1901,5,1270771200
639,60440,3,1533340800
741,66826,2,1445299200
137,20184,5,1408665600
85,4463,4,1418428800
414,34925,5,1267920000
236,21187,5,1405036800
372,4674,4,1239494400
320,17193,3,1459296000
320,36467,4,1507593600
614,6963,3,1343174400
694,64429,2,1306195200
694,64000,5,1342656000
529,21403,5,1344988800
793,12750,5,1438992000
716,13917,4,1478217600
786,2860,5,1374710400
526,52815,4,1484352000
523,14358,5,1494806400
329,38440,5,1194048000
80,13020,4,1363219200
707,64857,5,1342051200
386,43604,4,1322006400
856,4516,3,1368489600
219,6045,3,1352419200
595,13166,5,1382486400
509,29979,3,1504137600
795,71272,3,1414540800
391,166,2,1505779200
386,10323,5,1369872000
363,12846,4,1406160000
135,19250,4,1467849600
219,3136,5,1308009600
123,17393,2,1285718400
894,5634,4,1442534400
299,35348,5,1336780800
431,6326,4,1416182400
639,60639,5,1516579200
707,31103,3,1436400000
820,50658,5,1307318400
416,46100,5,1380672000
639,2580,4,1321056000
741,5026,4,1327968000
523,13301,5,1492387200
778,69947,3,1315267200
128,1719,3,1485388800
748,57563,4,1304208000
496,1728,5,1266796800
415,46023,5,1218672000
176,22509,4,1301616000
348,5622,3,1350518400
888,5566,4,1321747200
475,20543,5,1373500800
727,4018,3,1285632000
802,33740,2,1394582400
35,5332,2,1338940800
500,49827,5,1338249600
677,62564,3,1426291200
807,25432,5,1510099200
545,54424,4,1311811200
77,12178,2,1400284800
263,34060,4,1341273600
546,54692,5,1384819200
50,7257,5,1327363200
816,5839,4,1449100800
338,39852,4,1416873600
133,18566,4,1466640000
657,61970,4,1388534400
186,23023,5,1264982400
389,10781,5,1436572800
477,20702,3,1520899200
251,32906,3,1409184000
214,28185,3,1345852800
